trial_id,inner_optimizer.lr,inner_optimizer.clipping.upper,inner_optimizer.warmup_steps,val_loss_best,val_loss_best_step,val_loss_final,val_loss_final_step,best_val_loss,best_step
trial_0060,0.1,0.5,20,1.1403173463685172,300,1.1521822554724557,475,1.1403173463685172,300
trial_0061,0.1,0.5,50,1.1268977693149023,300,1.146643340587616,475,1.1268977693149023,300
trial_0062,0.1,0.5,100,1.1236122165407454,300,1.1473433801106043,475,1.1236122165407454,300
trial_0063,0.1,0.5,200,1.1234836322920663,300,1.1393234900065832,475,1.1234836322920663,300
trial_0064,0.1,0.5,500,1.1530652301652091,475,1.1530652301652091,475,1.1530652301652091,475
trial_0066,0.1,1.0,50,1.0979843480246407,100,1.1509453313691276,475,1.0979843480246407,100
trial_0065,0.1,1.0,20,1.108914009162358,300,1.169629122529711,475,1.108914009162358,300
trial_0067,0.1,1.0,100,1.1078970432281494,300,1.1499823672430856,475,1.1078970432281494,300
trial_0068,0.1,1.0,200,1.108490765094757,300,1.1442429167883736,475,1.108490765094757,300
trial_0069,0.1,1.0,500,1.1129616924694605,300,1.1501705646514893,475,1.1129616924694605,300
trial_0071,0.1,5.0,50,1.1714634043829781,300,1.267773219517299,475,1.1714634043829781,300
trial_0070,0.1,5.0,20,1.114806694643838,300,1.2763059990746635,475,1.114806694643838,300
trial_0072,0.1,5.0,100,1.1730000972747803,300,1.3274733339037215,475,1.1730000972747803,300
trial_0073,0.1,5.0,200,1.1177990095955985,300,1.242468774318695,475,1.1177990095955985,300
trial_0075,0.1,10.0,20,1.1694787655557906,300,1.5331427029200964,475,1.1694787655557906,300
trial_0074,0.1,5.0,500,1.1291625584874834,225,1.3394401924950736,475,1.1291625584874834,225
trial_0076,0.1,10.0,50,1.163077371461051,300,1.4053276096071516,475,1.163077371461051,300
trial_0077,0.1,10.0,100,1.1671178596360343,300,1.4502414464950562,475,1.1671178596360343,300
trial_0078,0.1,10.0,200,1.1402929169791085,300,1.3634638956614904,475,1.1402929169791085,300
trial_0079,0.1,10.0,500,1.1036276647022791,100,1.3424174189567566,475,1.1036276647022791,100
trial_0080,0.5,0.5,20,1.1183626396315438,225,1.2617043852806091,475,1.1183626396315438,225
trial_0081,0.5,0.5,50,1.0852463415690832,225,1.2106324093682426,475,1.0852463415690832,225
trial_0082,0.5,0.5,100,1.11720529624394,225,1.2108370491436549,475,1.11720529624394,225
trial_0083,0.5,0.5,200,1.1083805986813136,100,1.2312558889389038,475,1.1083805986813136,100
trial_0084,0.5,0.5,500,1.099333609853472,300,1.213939564568656,475,1.099333609853472,300
trial_0085,0.5,1.0,20,1.3091725962502616,450,1.635872823851449,475,1.3091725962502616,450
trial_0086,0.5,1.0,50,1.3469068152563912,425,1.4398107869284493,475,1.3469068152563912,425
trial_0087,0.5,1.0,100,1.318697725023542,200,1.6172845363616943,475,1.318697725023542,200
trial_0088,0.5,1.0,200,1.2011054158210754,100,1.4528768062591553,475,1.2011054158210754,100
trial_0090,0.5,5.0,20,4.977812664849417,50,11.370385885238647,475,4.977812664849417,50
trial_0089,0.5,1.0,500,1.1346112830298287,225,1.4293113436017717,475,1.1346112830298287,225
trial_0091,0.5,5.0,50,6.391830750874111,25,10.785220078059606,475,6.391830750874111,25
trial_0092,0.5,5.0,100,1.666696344103132,25,8.50460934638977,475,1.666696344103132,25
trial_0094,0.5,5.0,500,1.426072086606707,100,8.599237850734166,475,1.426072086606707,100
trial_0093,0.5,5.0,200,1.8021067210606165,50,9.478694030216761,475,1.8021067210606165,50
trial_0095,0.5,10.0,20,12.070706639971052,125,51.591814041137695,475,12.070706639971052,125
trial_0096,0.5,10.0,50,6.496514797210693,25,14.9776885168893,475,6.496514797210693,25
trial_0097,0.5,10.0,100,1.954074672290257,25,11.551444394247872,475,1.954074672290257,25
trial_0098,0.5,10.0,200,1.4323894807270594,25,32.113985197884695,475,1.4323894807270594,25
trial_0099,0.5,10.0,500,1.4941815648760115,50,11.042783737182617,475,1.4941815648760115,50
